START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1638499320000,1638499380000,UTC+0900,2021-12-03 11:42:00,2021-12-03 11:43:00.000,107,0,107,1.3881668,60000,83.29,4.28,y3QZgpyQRP,PHONE
1638499380000,1638499439999,UTC+0900,2021-12-03 11:43:00,2021-12-03 11:43:59.999,107,0,107,1.3341666,60000,80.05,3.65,eyBgT68yQ9,WEARABLE
1638499380000,1638499440000,UTC+0900,2021-12-03 11:43:00,2021-12-03 11:44:00.000,104,0,104,1.3371668,60000,80.23,4.16,y3QZgpyQRP,PHONE
1638499440000,1638499499999,UTC+0900,2021-12-03 11:44:00,2021-12-03 11:44:59.999,106,0,106,1.3055556,59331,77.46,3.91,eyBgT68yQ9,WEARABLE
1638499440000,1638499500000,UTC+0900,2021-12-03 11:44:00,2021-12-03 11:45:00.000,103,0,103,1.3228334,60000,79.37,4.12,y3QZgpyQRP,PHONE
1638499500000,1638499560000,UTC+0900,2021-12-03 11:45:00,2021-12-03 11:46:00.000,108,0,108,1.4011666,60000,84.07,4.32,y3QZgpyQRP,PHONE
1638499500000,1638499559999,UTC+0900,2021-12-03 11:45:00,2021-12-03 11:45:59.999,112,0,112,1.427,60000,85.62,3.8,eyBgT68yQ9,WEARABLE
1638499560000,1638499619999,UTC+0900,2021-12-03 11:46:00,2021-12-03 11:46:59.999,108,0,108,1.3908917,59149,82.27,3.79,eyBgT68yQ9,WEARABLE
1638499560000,1638499620000,UTC+0900,2021-12-03 11:46:00,2021-12-03 11:47:00.000,128,0,128,1.6581666,60000,99.49,5.12,y3QZgpyQRP,PHONE
1638499620000,1638499680000,UTC+0900,2021-12-03 11:47:00,2021-12-03 11:48:00.000,24,0,24,1.5796629,12787,20.2,1.1,y3QZgpyQRP,PHONE
1638499620000,1638499679999,UTC+0900,2021-12-03 11:47:00,2021-12-03 11:47:59.999,3,0,3,1.3055556,1700,2.22,0.12,eyBgT68yQ9,WEARABLE
1638499740000,1638499799999,UTC+0900,2021-12-03 11:49:00,2021-12-03 11:49:59.999,10,0,10,1.4722222,5352,7.88,0.32,eyBgT68yQ9,WEARABLE
1638499740000,1638499800000,UTC+0900,2021-12-03 11:49:00,2021-12-03 11:50:00.000,10,0,10,1.2777778,6049,7.73,0.41,y3QZgpyQRP,PHONE
1638501360000,1638501419999,UTC+0900,2021-12-03 12:16:00,2021-12-03 12:16:59.999,13,0,13,0.9444444,9645,9.11,0.46,eyBgT68yQ9,WEARABLE
1638501360000,1638501420000,UTC+0900,2021-12-03 12:16:00,2021-12-03 12:17:00.000,53,1,52,1.4444444,30184,43.6,2.46,y3QZgpyQRP,PHONE
1638501420000,1638501480000,UTC+0900,2021-12-03 12:17:00,2021-12-03 12:18:00.000,89,0,89,1.2777778,53475,68.33,3.57,y3QZgpyQRP,PHONE
1638501420000,1638501479999,UTC+0900,2021-12-03 12:17:00,2021-12-03 12:17:59.999,88,0,88,1.3055556,50246,65.6,2.96,eyBgT68yQ9,WEARABLE
1638501480000,1638501539999,UTC+0900,2021-12-03 12:18:00,2021-12-03 12:18:59.999,108,0,106,1.3583333,60000,81.5,3.83,eyBgT68yQ9,WEARABLE
1638501480000,1638501540000,UTC+0900,2021-12-03 12:18:00,2021-12-03 12:19:00.000,104,0,104,1.3376667,60000,80.26,4.16,y3QZgpyQRP,PHONE
1638501540000,1638501599999,UTC+0900,2021-12-03 12:19:00,2021-12-03 12:19:59.999,106,0,108,1.3333334,57727,76.97,3.75,eyBgT68yQ9,WEARABLE
1638501540000,1638501600000,UTC+0900,2021-12-03 12:19:00,2021-12-03 12:20:00.000,107,0,107,1.3886666,60000,83.32,4.28,y3QZgpyQRP,PHONE
1638501600000,1638501660000,UTC+0900,2021-12-03 12:20:00,2021-12-03 12:21:00.000,110,0,110,1.4371666,60000,86.23,4.4,y3QZgpyQRP,PHONE
1638501600000,1638501659999,UTC+0900,2021-12-03 12:20:00,2021-12-03 12:20:59.999,115,0,115,1.4716667,60000,88.3,3.65,eyBgT68yQ9,WEARABLE
1638501660000,1638501720000,UTC+0900,2021-12-03 12:21:00,2021-12-03 12:22:00.000,114,0,114,1.5021666,60000,90.13,4.56,y3QZgpyQRP,PHONE
1638501660000,1638501719999,UTC+0900,2021-12-03 12:21:00,2021-12-03 12:21:59.999,117,0,117,1.5,54940,82.41,4.09,eyBgT68yQ9,WEARABLE
1638501720000,1638501779999,UTC+0900,2021-12-03 12:22:00,2021-12-03 12:22:59.999,112,0,112,1.4166666,55425,78.52,4.91,eyBgT68yQ9,WEARABLE
1638501720000,1638501780000,UTC+0900,2021-12-03 12:22:00,2021-12-03 12:23:00.000,109,0,109,1.4215001,60000,85.29,4.36,y3QZgpyQRP,PHONE
1638501780000,1638501839999,UTC+0900,2021-12-03 12:23:00,2021-12-03 12:23:59.999,103,0,103,1.3888888,56340,78.25,3.6,eyBgT68yQ9,WEARABLE
1638501780000,1638501840000,UTC+0900,2021-12-03 12:23:00,2021-12-03 12:24:00.000,106,0,106,1.4166666,58835,83.35,4.24,y3QZgpyQRP,PHONE
1638501840000,1638501899999,UTC+0900,2021-12-03 12:24:00,2021-12-03 12:24:59.999,43,0,43,1.2777778,25544,32.64,1.43,eyBgT68yQ9,WEARABLE
1638501840000,1638501900000,UTC+0900,2021-12-03 12:24:00,2021-12-03 12:25:00.000,43,0,43,1.2542427,26159,32.81,1.7199999,y3QZgpyQRP,PHONE
1638501900000,1638501960000,UTC+0900,2021-12-03 12:25:00,2021-12-03 12:26:00.000,10,0,10,2.0,4065,8.13,0.41,y3QZgpyQRP,PHONE
1638501960000,1638502020000,UTC+0900,2021-12-03 12:26:00,2021-12-03 12:27:00.000,97,0,97,1.3780998,55039,75.85002,3.889999,y3QZgpyQRP,PHONE
1638501960000,1638502019999,UTC+0900,2021-12-03 12:26:00,2021-12-03 12:26:59.999,94,0,94,1.25,51367,64.21,3.32,eyBgT68yQ9,WEARABLE
1638502020000,1638502080000,UTC+0900,2021-12-03 12:27:00,2021-12-03 12:28:00.000,69,0,69,1.2992038,40901,53.14,2.81,y3QZgpyQRP,PHONE
1638502020000,1638502079999,UTC+0900,2021-12-03 12:27:00,2021-12-03 12:27:59.999,76,0,76,1.3559036,42267,57.31,2.64,eyBgT68yQ9,WEARABLE
1638502080000,1638502140000,UTC+0900,2021-12-03 12:28:00,2021-12-03 12:29:00.000,92,0,92,1.4444444,51140,73.87,3.93,y3QZgpyQRP,PHONE
1638502080000,1638502139999,UTC+0900,2021-12-03 12:28:00,2021-12-03 12:28:59.999,95,0,95,1.3333334,45232,60.31,3.27,eyBgT68yQ9,WEARABLE
1638502140000,1638502199999,UTC+0900,2021-12-03 12:29:00,2021-12-03 12:29:59.999,93,0,93,1.1944444,47377,56.59,5.14,eyBgT68yQ9,WEARABLE
1638502140000,1638502200000,UTC+0900,2021-12-03 12:29:00,2021-12-03 12:30:00.000,88,0,88,1.1944444,55800,66.65,3.54,y3QZgpyQRP,PHONE
1638502200000,1638502260000,UTC+0900,2021-12-03 12:30:00,2021-12-03 12:31:00.000,82,0,82,1.3105294,48270,63.26,3.29,y3QZgpyQRP,PHONE
1638502200000,1638502259999,UTC+0900,2021-12-03 12:30:00,2021-12-03 12:30:59.999,75,0,75,1.2626536,43915,55.45,2.62,eyBgT68yQ9,WEARABLE
1638502260000,1638502320000,UTC+0900,2021-12-03 12:31:00,2021-12-03 12:32:00.000,18,0,18,1.1666666,11605,13.54,0.75,y3QZgpyQRP,PHONE
1638502260000,1638502319999,UTC+0900,2021-12-03 12:31:00,2021-12-03 12:31:59.999,16,0,16,1.2222222,9548,11.67,0.59,eyBgT68yQ9,WEARABLE
1638502320000,1638502379999,UTC+0900,2021-12-03 12:32:00,2021-12-03 12:32:59.999,19,0,19,1.0833334,12452,13.49,0.67,eyBgT68yQ9,WEARABLE
1638502380000,1638502440000,UTC+0900,2021-12-03 12:33:00,2021-12-03 12:34:00.000,10,0,10,1.6666666,4548,7.58,0.42,y3QZgpyQRP,PHONE
1638502500000,1638502559999,UTC+0900,2021-12-03 12:35:00,2021-12-03 12:35:59.999,28,0,28,1.0833334,15073,16.33,1.73,eyBgT68yQ9,WEARABLE
1638502500000,1638502560000,UTC+0900,2021-12-03 12:35:00,2021-12-03 12:36:00.000,46,0,46,1.1944444,29109,34.77,1.86,y3QZgpyQRP,PHONE
1638502560000,1638502620000,UTC+0900,2021-12-03 12:36:00,2021-12-03 12:37:00.000,36,0,36,1.3354479,21453,28.649998,1.5899999,y3QZgpyQRP,PHONE
1638502560000,1638502619999,UTC+0900,2021-12-03 12:36:00,2021-12-03 12:36:59.999,27,0,27,1.1111112,12959,14.4,1.89,eyBgT68yQ9,WEARABLE
1638503820000,1638503880000,UTC+0900,2021-12-03 12:57:00,2021-12-03 12:58:00.000,60,0,60,1.3055556,35463,46.3,2.42,y3QZgpyQRP,PHONE
1638503820000,1638503879999,UTC+0900,2021-12-03 12:57:00,2021-12-03 12:57:59.999,44,0,44,1.1666666,24908,29.06,1.6,eyBgT68yQ9,WEARABLE
1638503880000,1638503939999,UTC+0900,2021-12-03 12:58:00,2021-12-03 12:58:59.999,73,0,73,1.1388888,40118,45.69,2.48,eyBgT68yQ9,WEARABLE
1638503880000,1638503940000,UTC+0900,2021-12-03 12:58:00,2021-12-03 12:59:00.000,69,0,69,1.3351861,40226,53.71,2.76,y3QZgpyQRP,PHONE
1638504720000,1638504780000,UTC+0900,2021-12-03 13:12:00,2021-12-03 13:13:00.000,33,0,33,1.6944444,15226,25.8,1.38,y3QZgpyQRP,PHONE
1638504720000,1638504779999,UTC+0900,2021-12-03 13:12:00,2021-12-03 13:12:59.999,10,0,10,2.25,3777,8.5,0.5,eyBgT68yQ9,WEARABLE
1638504780000,1638504839999,UTC+0900,2021-12-03 13:13:00,2021-12-03 13:13:59.999,92,0,92,1.4393618,47875,68.91,3.42,eyBgT68yQ9,WEARABLE
1638504780000,1638504840000,UTC+0900,2021-12-03 13:13:00,2021-12-03 13:14:00.000,65,0,65,1.1944444,41441,49.5,2.63,y3QZgpyQRP,PHONE
1638504840000,1638504900000,UTC+0900,2021-12-03 13:14:00,2021-12-03 13:15:00.000,40,0,40,1.1378206,26594,30.260002,1.64,y3QZgpyQRP,PHONE
1638504840000,1638504899999,UTC+0900,2021-12-03 13:14:00,2021-12-03 13:14:59.999,28,0,28,1.0277778,17338,17.82,1.35,eyBgT68yQ9,WEARABLE
1638505380000,1638505439999,UTC+0900,2021-12-03 13:23:00,2021-12-03 13:23:59.999,16,0,16,1.3055556,9099,11.88,0.54,eyBgT68yQ9,WEARABLE
1638505380000,1638505440000,UTC+0900,2021-12-03 13:23:00,2021-12-03 13:24:00.000,21,0,21,1.8069173,9480,17.130001,0.85,y3QZgpyQRP,PHONE
1638505440000,1638505500000,UTC+0900,2021-12-03 13:24:00,2021-12-03 13:25:00.000,50,0,50,1.2777778,30052,38.4,2.01,y3QZgpyQRP,PHONE
1638505440000,1638505499999,UTC+0900,2021-12-03 13:24:00,2021-12-03 13:24:59.999,37,0,37,1.2755508,21410,27.31,1.25,eyBgT68yQ9,WEARABLE
1638505500000,1638505560000,UTC+0900,2021-12-03 13:25:00,2021-12-03 13:26:00.000,31,0,31,1.25,19296,24.12,1.25,y3QZgpyQRP,PHONE
1638505500000,1638505559999,UTC+0900,2021-12-03 13:25:00,2021-12-03 13:25:59.999,33,0,33,1.1513084,20819,23.97,1.16,eyBgT68yQ9,WEARABLE
1638505560000,1638505619999,UTC+0900,2021-12-03 13:26:00,2021-12-03 13:26:59.999,18,0,18,1.0833334,11621,12.59,0.68,eyBgT68yQ9,WEARABLE
1638505560000,1638505620000,UTC+0900,2021-12-03 13:26:00,2021-12-03 13:27:00.000,22,0,22,1.1666666,14151,16.51,0.91,y3QZgpyQRP,PHONE
1638506460000,1638506520000,UTC+0900,2021-12-03 13:41:00,2021-12-03 13:42:00.000,53,0,53,1.3333334,30555,40.74,2.15,y3QZgpyQRP,PHONE
1638506460000,1638506519999,UTC+0900,2021-12-03 13:41:00,2021-12-03 13:41:59.999,29,0,29,1.1175402,18648,20.84,0.99,eyBgT68yQ9,WEARABLE
1638506520000,1638506579999,UTC+0900,2021-12-03 13:42:00,2021-12-03 13:42:59.999,22,0,22,1.4166666,11738,16.63,0.75,eyBgT68yQ9,WEARABLE
1638506520000,1638506580000,UTC+0900,2021-12-03 13:42:00,2021-12-03 13:43:00.000,32,0,32,1.344953,18364,24.700006,1.3099998,y3QZgpyQRP,PHONE
1638506580000,1638506640000,UTC+0900,2021-12-03 13:43:00,2021-12-03 13:44:00.000,64,0,64,1.321632,37249,49.230003,2.5800002,y3QZgpyQRP,PHONE
1638506580000,1638506639999,UTC+0900,2021-12-03 13:43:00,2021-12-03 13:43:59.999,38,0,38,1.3506062,15052,20.33,1.26,eyBgT68yQ9,WEARABLE
1638506640000,1638506700000,UTC+0900,2021-12-03 13:44:00,2021-12-03 13:45:00.000,72,0,72,1.3174314,42188,55.579998,2.9199991,y3QZgpyQRP,PHONE
1638506640000,1638506699999,UTC+0900,2021-12-03 13:44:00,2021-12-03 13:44:59.999,82,0,82,1.2222222,48501,59.28,3.11,eyBgT68yQ9,WEARABLE
1638506700000,1638506759999,UTC+0900,2021-12-03 13:45:00,2021-12-03 13:45:59.999,74,0,74,1.0833334,48886,52.96,2.68,eyBgT68yQ9,WEARABLE
1638506700000,1638506760000,UTC+0900,2021-12-03 13:45:00,2021-12-03 13:46:00.000,59,0,59,1.2276509,36362,44.64,2.42,y3QZgpyQRP,PHONE
1638506760000,1638506819999,UTC+0900,2021-12-03 13:46:00,2021-12-03 13:46:59.999,89,0,89,1.1175833,52620,58.808,4.55,eyBgT68yQ9,WEARABLE
1638506760000,1638506820000,UTC+0900,2021-12-03 13:46:00,2021-12-03 13:47:00.000,89,0,89,1.1111112,59903,66.56,3.56,y3QZgpyQRP,PHONE
1638506820000,1638506880000,UTC+0900,2021-12-03 13:47:00,2021-12-03 13:48:00.000,29,0,29,1.0277778,20850,21.43,1.19,y3QZgpyQRP,PHONE
1638506820000,1638506879999,UTC+0900,2021-12-03 13:47:00,2021-12-03 13:47:59.999,14,0,14,0.94564986,6630,6.27,1.13,eyBgT68yQ9,WEARABLE
1638507360000,1638507420000,UTC+0900,2021-12-03 13:56:00,2021-12-03 13:57:00.000,35,0,35,1.5,18193,27.29,1.43,y3QZgpyQRP,PHONE
1638507360000,1638507419999,UTC+0900,2021-12-03 13:56:00,2021-12-03 13:56:59.999,50,0,50,1.2387962,29778,36.89,1.73,eyBgT68yQ9,WEARABLE
1638507420000,1638507480000,UTC+0900,2021-12-03 13:57:00,2021-12-03 13:58:00.000,23,0,23,1.1666666,14914,17.4,0.92,y3QZgpyQRP,PHONE
1638507420000,1638507479999,UTC+0900,2021-12-03 13:57:00,2021-12-03 13:57:59.999,26,0,26,1.1388888,16542,18.84,0.91,eyBgT68yQ9,WEARABLE
1638507660000,1638507720000,UTC+0900,2021-12-03 14:01:00,2021-12-03 14:02:00.000,8,0,8,2.4444444,2462,6.02,0.34,y3QZgpyQRP,PHONE
1638507720000,1638507780000,UTC+0900,2021-12-03 14:02:00,2021-12-03 14:03:00.000,13,0,13,1.75,5857,10.25,0.54,y3QZgpyQRP,PHONE
1638508200000,1638508260000,UTC+0900,2021-12-03 14:10:00,2021-12-03 14:11:00.000,11,0,11,1.3611112,6142,8.36,0.46,y3QZgpyQRP,PHONE
1638508380000,1638508440000,UTC+0900,2021-12-03 14:13:00,2021-12-03 14:14:00.000,15,0,15,0.9722222,11489,11.17,0.63,y3QZgpyQRP,PHONE
1638508440000,1638508500000,UTC+0900,2021-12-03 14:14:00,2021-12-03 14:15:00.000,66,0,66,1.4209423,37214,52.879997,2.81,y3QZgpyQRP,PHONE
1638508440000,1638508499999,UTC+0900,2021-12-03 14:14:00,2021-12-03 14:14:59.999,45,0,45,1.1382556,28699,32.667,1.62,eyBgT68yQ9,WEARABLE
1638508500000,1638508560000,UTC+0900,2021-12-03 14:15:00,2021-12-03 14:16:00.000,22,0,22,1.4769249,11754,17.359999,0.88000005,y3QZgpyQRP,PHONE
1638508560000,1638508619999,UTC+0900,2021-12-03 14:16:00,2021-12-03 14:16:59.999,7,0,7,0.8888889,5321,4.73,0.27,eyBgT68yQ9,WEARABLE
1638508620000,1638508680000,UTC+0900,2021-12-03 14:17:00,2021-12-03 14:18:00.000,11,0,11,1.1789876,7328,8.64,0.45,y3QZgpyQRP,PHONE
1638508620000,1638508679999,UTC+0900,2021-12-03 14:17:00,2021-12-03 14:17:59.999,7,0,7,0.8888889,5321,4.73,0.27,eyBgT68yQ9,WEARABLE
1638509160000,1638509220000,UTC+0900,2021-12-03 14:26:00,2021-12-03 14:27:00.000,15,0,15,1.1968076,9458,11.320002,0.62,y3QZgpyQRP,PHONE
1638509220000,1638509280000,UTC+0900,2021-12-03 14:27:00,2021-12-03 14:28:00.000,35,0,35,1.3055556,20880,27.26,1.42,y3QZgpyQRP,PHONE
1638509220000,1638509279999,UTC+0900,2021-12-03 14:27:00,2021-12-03 14:27:59.999,19,0,19,1.2777778,11120,14.21,0.62,eyBgT68yQ9,WEARABLE
1638509280000,1638509340000,UTC+0900,2021-12-03 14:28:00,2021-12-03 14:29:00.000,47,0,47,1.5277778,24669,37.69,1.97,y3QZgpyQRP,PHONE
1638509280000,1638509339999,UTC+0900,2021-12-03 14:28:00,2021-12-03 14:28:59.999,29,0,29,1.2222222,17492,21.38,1.0,eyBgT68yQ9,WEARABLE
1638509340000,1638509400000,UTC+0900,2021-12-03 14:29:00,2021-12-03 14:30:00.000,56,1,55,1.5659457,29177,45.690002,2.3600001,y3QZgpyQRP,PHONE
1638509340000,1638509399999,UTC+0900,2021-12-03 14:29:00,2021-12-03 14:29:59.999,41,0,41,1.1666666,25354,29.58,1.39,eyBgT68yQ9,WEARABLE
1638511140000,1638511200000,UTC+0900,2021-12-03 14:59:00,2021-12-03 15:00:00.000,59,0,59,1.3333334,34425,45.9,2.38,y3QZgpyQRP,PHONE
1638511140000,1638511199999,UTC+0900,2021-12-03 14:59:00,2021-12-03 14:59:59.999,62,0,62,1.2777778,31805,40.64,2.24,eyBgT68yQ9,WEARABLE
1638511200000,1638511259999,UTC+0900,2021-12-03 15:00:00,2021-12-03 15:00:59.999,97,0,97,1.1495,60000,68.97,3.72,eyBgT68yQ9,WEARABLE
1638511200000,1638511260000,UTC+0900,2021-12-03 15:00:00,2021-12-03 15:01:00.000,93,0,93,1.1543334,60000,69.26,3.73,y3QZgpyQRP,PHONE
1638511260000,1638511320000,UTC+0900,2021-12-03 15:01:00,2021-12-03 15:02:00.000,20,0,20,1.1944444,12675,15.14,0.8,y3QZgpyQRP,PHONE
1638511260000,1638511319999,UTC+0900,2021-12-03 15:01:00,2021-12-03 15:01:59.999,23,0,23,1.1666666,14365,16.76,0.77,eyBgT68yQ9,WEARABLE
1638511380000,1638511440000,UTC+0900,2021-12-03 15:03:00,2021-12-03 15:04:00.000,57,0,57,1.328738,32978,43.82,2.3200002,y3QZgpyQRP,PHONE
1638511380000,1638511439999,UTC+0900,2021-12-03 15:03:00,2021-12-03 15:03:59.999,46,0,46,1.1259377,29752,33.500004,1.7400001,eyBgT68yQ9,WEARABLE
1638511440000,1638511499999,UTC+0900,2021-12-03 15:04:00,2021-12-03 15:04:59.999,71,0,71,1.2608186,38223,48.193,2.38,eyBgT68yQ9,WEARABLE
1638511440000,1638511500000,UTC+0900,2021-12-03 15:04:00,2021-12-03 15:05:00.000,76,0,76,1.343945,43766,58.820004,3.0499997,y3QZgpyQRP,PHONE
1638511500000,1638511559999,UTC+0900,2021-12-03 15:05:00,2021-12-03 15:05:59.999,26,0,26,1.3055556,11412,14.9,0.93,eyBgT68yQ9,WEARABLE
1638511500000,1638511560000,UTC+0900,2021-12-03 15:05:00,2021-12-03 15:06:00.000,33,0,33,1.3762112,18572,25.560005,1.3399997,y3QZgpyQRP,PHONE
1638511560000,1638511619999,UTC+0900,2021-12-03 15:06:00,2021-12-03 15:06:59.999,37,0,37,1.0555556,21524,22.72,2.15,eyBgT68yQ9,WEARABLE
1638511560000,1638511620000,UTC+0900,2021-12-03 15:06:00,2021-12-03 15:07:00.000,41,0,41,1.1104273,27592,30.64,1.6600001,y3QZgpyQRP,PHONE
1638511620000,1638511679999,UTC+0900,2021-12-03 15:07:00,2021-12-03 15:07:59.999,48,0,48,1.1111112,30770,34.19,1.74,eyBgT68yQ9,WEARABLE
1638511620000,1638511680000,UTC+0900,2021-12-03 15:07:00,2021-12-03 15:08:00.000,64,0,64,1.2243515,39604,48.489983,2.6299992,y3QZgpyQRP,PHONE
1638511680000,1638511740000,UTC+0900,2021-12-03 15:08:00,2021-12-03 15:09:00.000,42,0,42,1.1233089,28264,31.750002,1.7099998,y3QZgpyQRP,PHONE
1638511680000,1638511739999,UTC+0900,2021-12-03 15:08:00,2021-12-03 15:08:59.999,71,0,71,1.1944444,41818,49.95,2.88,eyBgT68yQ9,WEARABLE
1638511740000,1638511799999,UTC+0900,2021-12-03 15:09:00,2021-12-03 15:09:59.999,61,0,61,1.1388888,38519,43.87,2.14,eyBgT68yQ9,WEARABLE
1638511740000,1638511800000,UTC+0900,2021-12-03 15:09:00,2021-12-03 15:10:00.000,70,0,70,1.3517573,40510,54.759995,2.8499997,y3QZgpyQRP,PHONE
1638511800000,1638511859999,UTC+0900,2021-12-03 15:10:00,2021-12-03 15:10:59.999,17,0,17,1.1944444,10322,12.33,0.62,eyBgT68yQ9,WEARABLE
1638511800000,1638511860000,UTC+0900,2021-12-03 15:10:00,2021-12-03 15:11:00.000,20,0,20,1.278209,12079,15.440001,0.80999994,y3QZgpyQRP,PHONE
1638515160000,1638515219999,UTC+0900,2021-12-03 16:06:00,2021-12-03 16:06:59.999,64,0,64,1.1944444,39072,46.67,2.29,eyBgT68yQ9,WEARABLE
1638515160000,1638515220000,UTC+0900,2021-12-03 16:06:00,2021-12-03 16:07:00.000,91,0,91,1.433538,50155,71.90001,3.659999,y3QZgpyQRP,PHONE
1638515220000,1638515280000,UTC+0900,2021-12-03 16:07:00,2021-12-03 16:08:00.000,1,0,1,1.9722222,425,0.84,0.04,y3QZgpyQRP,PHONE
1638515460000,1638515520000,UTC+0900,2021-12-03 16:11:00,2021-12-03 16:12:00.000,40,0,40,1.3611112,22437,30.54,1.64,y3QZgpyQRP,PHONE
1638515460000,1638515519999,UTC+0900,2021-12-03 16:11:00,2021-12-03 16:11:59.999,51,0,51,1.2777778,29598,37.82,1.76,eyBgT68yQ9,WEARABLE
1638516780000,1638516840000,UTC+0900,2021-12-03 16:33:00,2021-12-03 16:34:00.000,52,0,52,1.3668737,29629,40.5,2.1000001,y3QZgpyQRP,PHONE
1638516780000,1638516839999,UTC+0900,2021-12-03 16:33:00,2021-12-03 16:33:59.999,44,0,44,1.2898031,24840,32.04,1.56,eyBgT68yQ9,WEARABLE
1638516840000,1638516899999,UTC+0900,2021-12-03 16:34:00,2021-12-03 16:34:59.999,52,0,52,1.1809857,30356,35.851,1.9,eyBgT68yQ9,WEARABLE
1638516840000,1638516900000,UTC+0900,2021-12-03 16:34:00,2021-12-03 16:35:00.000,91,0,91,1.4414506,49595,71.49,3.6799986,y3QZgpyQRP,PHONE
1638516900000,1638516960000,UTC+0900,2021-12-03 16:35:00,2021-12-03 16:36:00.000,21,0,21,1.2957716,12533,16.24,0.85999995,y3QZgpyQRP,PHONE
1638516900000,1638516959999,UTC+0900,2021-12-03 16:35:00,2021-12-03 16:35:59.999,22,0,22,1.1008775,14306,15.75,0.78,eyBgT68yQ9,WEARABLE
1638517320000,1638517380000,UTC+0900,2021-12-03 16:42:00,2021-12-03 16:43:00.000,72,0,72,1.2777778,43450,55.52,2.89,y3QZgpyQRP,PHONE
1638517320000,1638517379999,UTC+0900,2021-12-03 16:42:00,2021-12-03 16:42:59.999,66,0,66,1.2969755,37447,48.569,2.32,eyBgT68yQ9,WEARABLE
1638517380000,1638517440000,UTC+0900,2021-12-03 16:43:00,2021-12-03 16:44:00.000,9,0,9,1.1944444,6320,7.55,0.5,y3QZgpyQRP,PHONE
1638517440000,1638517499999,UTC+0900,2021-12-03 16:44:00,2021-12-03 16:44:59.999,88,0,88,1.1388888,47239,53.8,4.61,eyBgT68yQ9,WEARABLE
1638517440000,1638517500000,UTC+0900,2021-12-03 16:44:00,2021-12-03 16:45:00.000,82,0,82,1.2266965,50746,62.249996,3.33,y3QZgpyQRP,PHONE
1638517500000,1638517559999,UTC+0900,2021-12-03 16:45:00,2021-12-03 16:45:59.999,12,0,12,1.2222222,7175,8.77,0.43,eyBgT68yQ9,WEARABLE
1638517500000,1638517560000,UTC+0900,2021-12-03 16:45:00,2021-12-03 16:46:00.000,15,0,15,1.1388888,10194,11.61,0.61,y3QZgpyQRP,PHONE
1638521520000,1638521579999,UTC+0900,2021-12-03 17:52:00,2021-12-03 17:52:59.999,13,0,13,1.2222222,7789,9.52,0.44,eyBgT68yQ9,WEARABLE
1638521520000,1638521580000,UTC+0900,2021-12-03 17:52:00,2021-12-03 17:53:00.000,29,0,29,1.3680073,16505,22.58,1.1800001,y3QZgpyQRP,PHONE
1638521580000,1638521639999,UTC+0900,2021-12-03 17:53:00,2021-12-03 17:53:59.999,87,0,87,1.3559492,48431,65.67,2.94,eyBgT68yQ9,WEARABLE
1638521580000,1638521640000,UTC+0900,2021-12-03 17:53:00,2021-12-03 17:54:00.000,106,0,106,1.3645,60000,81.87,4.24,y3QZgpyQRP,PHONE
1638521640000,1638521699999,UTC+0900,2021-12-03 17:54:00,2021-12-03 17:54:59.999,117,0,117,1.5,54546,81.82,3.75,eyBgT68yQ9,WEARABLE
1638521640000,1638521700000,UTC+0900,2021-12-03 17:54:00,2021-12-03 17:55:00.000,120,0,120,1.5825,60000,94.95,4.8,y3QZgpyQRP,PHONE
1638521700000,1638521760000,UTC+0900,2021-12-03 17:55:00,2021-12-03 17:56:00.000,120,0,120,1.6023334,60000,96.14,4.8,y3QZgpyQRP,PHONE
1638521700000,1638521759999,UTC+0900,2021-12-03 17:55:00,2021-12-03 17:55:59.999,124,0,124,1.6296667,60000,97.78,3.88,eyBgT68yQ9,WEARABLE
1638521760000,1638521819999,UTC+0900,2021-12-03 17:56:00,2021-12-03 17:56:59.999,115,0,115,1.5878685,57063,90.61,3.72,eyBgT68yQ9,WEARABLE
1638521760000,1638521820000,UTC+0900,2021-12-03 17:56:00,2021-12-03 17:57:00.000,119,0,119,1.5918335,60000,95.51,4.76,y3QZgpyQRP,PHONE
1638521820000,1638521879999,UTC+0900,2021-12-03 17:57:00,2021-12-03 17:57:59.999,116,0,116,1.4951667,60000,89.71,3.85,eyBgT68yQ9,WEARABLE
1638521820000,1638521880000,UTC+0900,2021-12-03 17:57:00,2021-12-03 17:58:00.000,121,0,121,1.5871668,60000,95.23001,4.839999,y3QZgpyQRP,PHONE
1638521880000,1638521939999,UTC+0900,2021-12-03 17:58:00,2021-12-03 17:58:59.999,110,0,110,1.4166666,59357,84.09,3.85,eyBgT68yQ9,WEARABLE
1638521880000,1638521940000,UTC+0900,2021-12-03 17:58:00,2021-12-03 17:59:00.000,112,0,112,1.4608332,60000,87.64999,4.4799995,y3QZgpyQRP,PHONE
1638521940000,1638521999999,UTC+0900,2021-12-03 17:59:00,2021-12-03 17:59:59.999,74,0,74,1.3055556,42342,55.28,2.45,eyBgT68yQ9,WEARABLE
1638521940000,1638522000000,UTC+0900,2021-12-03 17:59:00,2021-12-03 18:00:00.000,64,0,64,1.3612486,36371,49.510002,2.5900002,y3QZgpyQRP,PHONE
